cik,event_type,event_date,form,adsh
1045810,PERIODIC_REPORT,2001-11-23,10-Q,0001012870-01-502932
1045810,PERIODIC_REPORT,2001-09-10,10-Q,0001012870-01-501827
1045810,PERIODIC_REPORT,2001-06-12,10-Q,0001012870-01-501180
1045810,PERIODIC_REPORT,2001-05-25,10-K405/A,0001012870-01-501023
1045810,PERIODIC_REPORT,2001-04-27,10-K405,0001012870-01-500492
1045810,PERIODIC_REPORT,2000-12-08,10-Q,0001012870-00-006127
1045810,PERIODIC_REPORT,2000-09-13,10-Q,0001012870-00-004766
1045810,PERIODIC_REPORT,2000-06-14,10-Q,0001012870-00-003358
1045810,PERIODIC_REPORT,2000-03-13,10-K405,0001012870-00-001346
1045810,PERIODIC_REPORT,1999-12-10,10-Q,0001012870-99-004592
1045810,PERIODIC_REPORT,1999-09-10,10-Q,0000898430-99-003541
1045810,PERIODIC_REPORT,1999-06-15,10-Q,0001012870-99-001954
1045810,PERIODIC_REPORT,1999-04-29,10-K405,0000929624-99-000772
1045810,IPO_PRICING,1999-01-22,424B4,0001012870-99-000192
1045810,IPO_REGISTRATION,1999-01-22,S-1MEF,0001012870-99-000186
1045810,IPO_REGISTRATION,1999-01-20,S-1/A,0000898430-99-000180
1045810,IPO_REGISTRATION,1999-01-13,S-1/A,0001012870-99-000100
1045810,LISTING_REGISTRATION,1999-01-12,8-A12G,0001012870-99-000093
1045810,IPO_REGISTRATION,1998-12-23,S-1/A,0001012870-98-003234
1045810,IPO_REGISTRATION,1998-11-20,S-1/A,0001012870-98-003021
1045810,IPO_REGISTRATION,1998-07-27,S-1/A,0000929624-98-001285
1045810,IPO_REGISTRATION,1998-06-08,S-1/A,0001012870-98-001519
1045810,IPO_REGISTRATION,1998-04-24,S-1/A,0001012870-98-001089
1045810,LISTING_REGISTRATION,1998-04-03,8-A12G,0001032210-98-000344
1045810,LISTING_REGISTRATION,1998-03-23,8-A12B,0001012870-98-000716
1045810,IPO_REGISTRATION,1998-03-06,S-1,0001012870-98-000618
1045810,FIRST_EDGAR_FILING,1998-03-06,,
19617,PERIODIC_REPORT,2026-08-06,10-Q,0001628280-26-054343
19617,PERIODIC_REPORT,2026-05-01,10-Q,0001628280-26-029344
19617,PERIODIC_REPORT,2026-02-13,10-K,0001628280-26-008131
19617,PERIODIC_REPORT,2025-11-04,10-Q,0001628280-25-048859
19617,PERIODIC_REPORT,2025-08-05,10-Q,0000019617-25-000615
19617,PERIODIC_REPORT,2025-05-01,10-Q,0000019617-25-000421
19617,LISTING_REGISTRATION,2025-03-20,8-A12B,0001213900-25-025257
19617,PERIODIC_REPORT,2025-02-14,10-K,0000019617-25-000270
19617,PERIODIC_REPORT,2024-10-30,10-Q,0000019617-24-000611
19617,PERIODIC_REPORT,2024-08-02,10-Q,0000019617-24-000453
19617,DELISTING_NOTICE,2024-05-24,25-NSE,0001143362-24-000165
19617,PERIODIC_REPORT,2024-05-01,10-Q,0000019617-24-000326
19617,PERIODIC_REPORT,2024-02-16,10-K,0000019617-24-000225
19617,LISTING_REGISTRATION,2024-01-26,8-A12B,0000950103-24-001155
19617,PERIODIC_REPORT,2023-11-01,10-Q,0000019617-23-000524
19617,PERIODIC_REPORT,2023-08-03,10-Q,0000019617-23-000432
19617,PERIODIC_REPORT,2023-05-03,10-Q,0000019617-23-000310
19617,PERIODIC_REPORT,2023-02-21,10-K,0000019617-23-000231
19617,PERIODIC_REPORT,2022-11-03,10-Q,0000019617-22-000492
19617,PERIODIC_REPORT,2022-08-03,10-Q,0000019617-22-000422
19617,PERIODIC_REPORT,2022-05-03,10-Q,0000019617-22-000319
19617,PERIODIC_REPORT,2022-02-22,10-K,0000019617-22-000272
19617,PERIODIC_REPORT,2021-11-02,10-Q,0000019617-21-000458
19617,DELISTING_NOTICE,2021-10-26,25-NSE,0000876661-21-001538
19617,PERIODIC_REPORT,2021-08-02,10-Q,0000019617-21-000373
19617,LISTING_REGISTRATION,2021-07-29,8-A12B,0001193125-21-229320
19617,LISTING_REGISTRATION,2021-06-09,8-A12B,0000950103-21-008563
19617,DEREGISTRATION,2021-06-02,15-12B,0001193125-21-179940
19617,DEREGISTRATION,2021-06-02,15-12B,0001193125-21-179937
19617,DELISTING_NOTICE,2021-06-01,25-NSE,0000876661-21-000810
19617,DELISTING_NOTICE,2021-06-01,25-NSE,0000876661-21-000808
19617,LISTING_REGISTRATION,2021-05-20,8-A12B,0001193125-21-167902
19617,PERIODIC_REPORT,2021-05-04,10-Q,0000019617-21-000292
19617,LISTING_REGISTRATION,2021-03-17,8-A12B,0001193125-21-084227
19617,PERIODIC_REPORT,2021-02-23,10-K,0000019617-21-000236
19617,PERIODIC_REPORT,2020-11-02,10-Q,0000019617-20-000438
19617,PERIODIC_REPORT,2020-08-03,10-Q,0000019617-20-000372
19617,PERIODIC_REPORT,2020-05-07,10-Q,0000019617-20-000299
19617,DEREGISTRATION,2020-03-03,15-12B,0001193125-20-060450
19617,DELISTING_NOTICE,2020-03-02,25-NSE,0000876661-20-000162
19617,PERIODIC_REPORT,2020-02-25,10-K,0000019617-20-000257
19617,DELISTING_NOTICE,2020-01-15,25-NSE,0001143362-20-000013
19617,DEREGISTRATION,2019-12-02,15-12B,0001193125-19-304291
19617,DELISTING_NOTICE,2019-12-02,25-NSE,0000876661-19-001206
19617,LISTING_REGISTRATION,2019-11-07,8-A12B,0001193125-19-287426
19617,PERIODIC_REPORT,2019-11-04,10-Q,0000019617-19-000232
19617,DEREGISTRATION,2019-09-05,15-12B,0001193125-19-238907
19617,DELISTING_NOTICE,2019-09-03,25-NSE,0000876661-19-000904
19617,PERIODIC_REPORT,2019-08-06,10-Q,0000019617-19-000127
19617,PERIODIC_REPORT,2019-05-02,10-Q,0000019617-19-000067
19617,DEREGISTRATION,2019-03-05,15-12B,0001193125-19-064071
19617,DEREGISTRATION,2019-03-05,15-12B,0001193125-19-064048
19617,DELISTING_NOTICE,2019-03-01,25-NSE,0000876661-19-000164
19617,PERIODIC_REPORT,2019-02-26,10-K,0000019617-19-000054
19617,LISTING_REGISTRATION,2019-01-24,8-A12B,0001193125-19-015947
19617,PERIODIC_REPORT,2018-10-31,10-Q,0000019617-18-000206
19617,DELISTING_NOTICE,2018-10-24,25-NSE,0000876661-18-001126
19617,LISTING_REGISTRATION,2018-09-21,8-A12B,0001193125-18-279716
19617,PERIODIC_REPORT,2018-08-01,10-Q,0000019617-18-000151
19617,PERIODIC_REPORT,2018-05-02,10-Q,0000019617-18-000092
19617,PERIODIC_REPORT,2018-02-27,10-K,0000019617-18-000057
19617,DEREGISTRATION,2017-12-12,15-12B,0001193125-17-367487
19617,DELISTING_NOTICE,2017-12-01,25-NSE,0000876661-17-000735
19617,PERIODIC_REPORT,2017-11-01,10-Q,0000019617-17-000552
19617,PERIODIC_REPORT,2017-08-02,10-Q,0000019617-17-000486
19617,LISTING_REGISTRATION,2017-06-12,8-A12B,0000950103-17-005653
19617,PERIODIC_REPORT,2017-05-02,10-Q,0000019617-17-000364
19617,PERIODIC_REPORT,2017-02-28,10-K,0000019617-17-000314
19617,PERIODIC_REPORT,2016-11-01,10-Q,0000019617-16-001150
19617,PERIODIC_REPORT,2016-08-03,10-Q,0000019617-16-001056
19617,PERIODIC_REPORT,2016-04-29,10-Q,0000019617-16-000960
19617,LISTING_REGISTRATION,2016-04-19,8-A12B,0000950103-16-012699
19617,PERIODIC_REPORT,2016-02-23,10-K,0000019617-16-000902
19617,PERIODIC_REPORT,2015-11-02,10-Q,0000019617-15-000464
19617,PERIODIC_REPORT,2015-08-03,10-Q,0000019617-15-000367
19617,LISTING_REGISTRATION,2015-07-29,8-A12B,0001193125-15-268401
19617,LISTING_REGISTRATION,2015-06-04,8-A12B,0001193125-15-213220
19617,PERIODIC_REPORT,2015-05-05,10-Q,0000019617-15-000318
19617,PERIODIC_REPORT,2015-02-24,10-K,0000019617-15-000272
19617,LISTING_REGISTRATION,2015-02-12,8-A12B,0001193125-15-046421
19617,PERIODIC_REPORT,2014-11-03,10-Q,0000019617-14-000451
19617,PERIODIC_REPORT,2014-08-04,10-Q,0000019617-14-000409
19617,LISTING_REGISTRATION,2014-06-23,8-A12B,0001193125-14-244984
19617,DELISTING_NOTICE,2014-05-20,25-NSE,0001143362-14-000071
19617,PERIODIC_REPORT,2014-05-02,10-Q,0000019617-14-000339
19617,PERIODIC_REPORT,2014-02-20,10-K,0000019617-14-000289
19617,LISTING_REGISTRATION,2014-01-30,8-A12B,0001193125-14-028287
19617,PERIODIC_REPORT,2013-11-01,10-Q,0000019617-13-000400
19617,DEREGISTRATION,2013-10-30,15-12B,0001193125-13-418521
19617,DELISTING_NOTICE,2013-09-30,25,0000950103-13-005685
19617,DELISTING_NOTICE,2013-09-30,25,0000950103-13-005669
19617,DELISTING_NOTICE,2013-09-24,25-NSE,0000876661-13-000728
19617,PERIODIC_REPORT,2013-08-07,10-Q,0000019617-13-000354
19617,DELISTING_NOTICE,2013-05-13,25-NSE,0000876661-13-000328
19617,DELISTING_NOTICE,2013-05-13,25-NSE,0000876661-13-000324
19617,PERIODIC_REPORT,2013-05-08,10-Q,0000019617-13-000300
19617,PERIODIC_REPORT,2013-02-28,10-K,0000019617-13-000221
19617,LISTING_REGISTRATION,2013-02-05,8-A12B,0001193125-13-038458
19617,DELISTING_NOTICE,2012-12-04,25-NSE,0001143362-12-000114
19617,PERIODIC_REPORT,2012-11-08,10-Q,0000019617-12-000308
19617,LISTING_REGISTRATION,2012-08-27,8-A12B,0001193125-12-369700
19617,PERIODIC_REPORT,2012-08-09,10-Q,0000019617-12-000264
19617,PERIODIC_REPORT,2012-08-09,10-Q/A,0000019617-12-000262
19617,DELISTING_NOTICE,2012-07-27,25-NSE,0000876661-12-000454
19617,DELISTING_NOTICE,2012-07-12,25-NSE,0000876661-12-000384
19617,DELISTING_NOTICE,2012-07-12,25-NSE,0000876661-12-000382
19617,PERIODIC_REPORT,2012-05-10,10-Q,0000019617-12-000213
19617,PERIODIC_REPORT,2012-02-29,10-K,0000019617-12-000163
19617,PERIODIC_REPORT,2011-11-04,10-Q,0000019617-11-000264
19617,PERIODIC_REPORT,2011-08-05,10-Q,0001193125-11-212045
19617,PERIODIC_REPORT,2011-05-06,10-Q,0000950123-11-045948
19617,PERIODIC_REPORT,2011-02-28,10-K,0000950123-11-019773
19617,PERIODIC_REPORT,2010-11-09,10-Q,0000950123-10-102689
19617,DELISTING_NOTICE,2010-10-18,25-NSE,0001143313-10-000166
19617,LISTING_REGISTRATION,2010-10-04,8-A12B,0000950103-10-002860
19617,LISTING_REGISTRATION,2010-10-04,8-A12B,0000950103-10-002859
19617,DELISTING_NOTICE,2010-08-20,25-NSE,0000876661-10-000291
19617,DELISTING_NOTICE,2010-08-20,25-NSE,0000876661-10-000290
19617,DELISTING_NOTICE,2010-08-20,25-NSE,0000876661-10-000289
19617,PERIODIC_REPORT,2010-08-06,10-Q,0000950123-10-074254
19617,DEREGISTRATION,2010-05-21,15-15D,0000019617-10-000251
19617,DEREGISTRATION,2010-05-21,15-15D,0000019617-10-000250
19617,DEREGISTRATION,2010-05-19,15-15D,0000019617-10-000244
19617,DEREGISTRATION,2010-05-18,15-12B,0000019617-10-000238
19617,PERIODIC_REPORT,2010-05-10,10-Q,0000950123-10-047138
19617,DEREGISTRATION,2010-04-01,15-12G,0000019617-10-000193
19617,DEREGISTRATION,2010-04-01,15-12B,0000019617-10-000189
19617,LISTING_REGISTRATION,2010-04-01,8-A12B,0000019617-10-000185
19617,PERIODIC_REPORT,2010-02-24,10-K,0000950123-10-016029
19617,DELISTING_NOTICE,2010-01-20,25-NSE,0001143313-10-000012
19617,LISTING_REGISTRATION,2009-12-22,8-A12B,0000019617-09-001264
19617,LISTING_REGISTRATION,2009-12-11,8-A12B,0001193125-09-251114
19617,PERIODIC_REPORT,2009-11-09,10-Q,0000950123-09-060099
19617,PERIODIC_REPORT,2009-08-10,10-Q,0000950123-09-032832
19617,DELISTING_NOTICE,2009-07-07,25-NSE,0001143313-09-000122
19617,DELISTING_NOTICE,2009-06-03,25,0000950103-09-001313
19617,LISTING_REGISTRATION,2009-05-20,8-A12B,0000950103-09-001156
19617,PERIODIC_REPORT,2009-05-07,10-Q,0000950123-09-008271
19617,LISTING_REGISTRATION,2009-04-01,8-A12B,0000950103-09-000719
19617,DELISTING_NOTICE,2009-04-01,25-NSE,0001143313-09-000041
19617,PERIODIC_REPORT,2009-03-02,10-K,0000950123-09-003840
19617,DELISTING_NOTICE,2009-01-23,25-NSE,0001143313-09-000006
19617,DELISTING_NOTICE,2009-01-16,25-NSE,0000876661-09-000074
19617,DELISTING_NOTICE,2008-12-08,25-NSE,0000876661-08-000524
19617,PERIODIC_REPORT,2008-11-07,10-Q,0000950123-08-014621
19617,DELISTING_NOTICE,2008-11-06,25-NSE,0001143313-08-000199
19617,LISTING_REGISTRATION,2008-10-21,8-A12B,0000891092-08-005114
19617,DELISTING_NOTICE,2008-10-21,25,0000891092-08-005113
19617,DELISTING_NOTICE,2008-09-23,25-NSE,0001143313-08-000172
19617,LISTING_REGISTRATION,2008-08-21,8-A12B,0000019617-08-000382
19617,DELISTING_NOTICE,2008-08-19,25-NSE,0000876661-08-000326
19617,PERIODIC_REPORT,2008-08-11,10-Q,0000950123-08-009300
19617,LISTING_REGISTRATION,2008-05-21,8-A12B,0000891092-08-002705
19617,LISTING_REGISTRATION,2008-05-15,8-A12B,0000019617-08-000321
19617,PERIODIC_REPORT,2008-05-12,10-Q,0000950123-08-005523
19617,DELISTING_NOTICE,2008-03-17,25-NSE,0001143313-08-000047
19617,PERIODIC_REPORT,2008-02-29,10-K,0001193125-08-043536
19617,DELISTING_NOTICE,2007-11-29,25-NSE,0001143313-07-000209
19617,PERIODIC_REPORT,2007-11-09,10-Q,0000950123-07-015226
19617,PERIODIC_REPORT,2007-08-09,10-Q,0000950123-07-011115
19617,LISTING_REGISTRATION,2007-08-01,8-A12B,0000019617-07-000594
19617,PERIODIC_REPORT,2007-05-10,10-Q,0000950123-07-007195
19617,PERIODIC_REPORT,2007-03-01,10-K,0000950123-07-003015
19617,PERIODIC_REPORT,2006-11-08,10-Q,0000950123-06-013738
19617,LISTING_REGISTRATION,2006-09-28,8-A12B,0000019617-06-000515
19617,PERIODIC_REPORT,2006-08-09,10-Q,0000950123-06-010232
19617,PERIODIC_REPORT,2006-08-03,10-Q/A,0000950123-06-009855
19617,PERIODIC_REPORT,2006-08-03,10-K/A,0000950123-06-009854
19617,PERIODIC_REPORT,2006-06-22,10-K/A,0000950123-06-008545
19617,PERIODIC_REPORT,2006-05-08,10-Q,0000950123-06-005892
19617,DELISTING_NOTICE,2006-04-04,25,9999999997-06-015618
19617,DEREGISTRATION,2006-04-03,15-12B,0000019617-06-000295
19617,PERIODIC_REPORT,2006-03-09,10-K,0000950123-06-002875
19617,DEREGISTRATION,2006-02-07,15-12B,0000019617-06-000142
19617,DELISTING_NOTICE,2006-01-20,25,9999999997-06-002947
19617,PERIODIC_REPORT,2005-11-09,10-Q,0000950123-05-013293
19617,DEREGISTRATION,2005-08-17,15-12B,0000019617-05-000496
19617,PERIODIC_REPORT,2005-08-08,10-Q,0000950123-05-009556
19617,DELISTING_NOTICE,2005-08-05,25,9999999997-05-035332
19617,DEREGISTRATION,2005-08-01,15-12B,0000019617-05-000447
19617,PERIODIC_REPORT,2005-06-28,10-K/A,9999999997-05-030472
19617,LISTING_REGISTRATION,2005-05-27,8-A12B,0001193125-05-116023
19617,PERIODIC_REPORT,2005-05-05,10-Q,0000950123-05-005702
19617,PERIODIC_REPORT,2005-03-02,10-K,0000950123-05-002539
19617,DEREGISTRATION,2005-01-03,15-12B,0000019617-05-000002
19617,PERIODIC_REPORT,2004-11-09,10-Q,0000950123-04-013301
19617,LISTING_REGISTRATION,2004-09-28,8-A12B,0001193125-04-163278
19617,LISTING_REGISTRATION,2004-09-28,8-A12B,0000950103-04-001365
19617,LISTING_REGISTRATION,2004-09-16,8-A12B,0000950103-04-001320
19617,DELISTING_NOTICE,2004-08-25,25,9999999997-04-036432
19617,PERIODIC_REPORT,2004-08-09,10-Q,0000950123-04-009466
19617,LISTING_REGISTRATION,2004-07-01,8-A12B,0001193125-04-112512
19617,PERIODIC_REPORT,2004-06-28,10-K/A,9999999997-04-028305
19617,LISTING_REGISTRATION,2004-06-25,8-A12B,0000950103-04-000880
19617,PERIODIC_REPORT,2004-05-10,10-Q,0000950123-04-006069
19617,LISTING_REGISTRATION,2004-03-25,8-A12B,0000950103-04-000437
19617,PERIODIC_REPORT,2004-02-18,10-K,0000950123-04-002022
19617,LISTING_REGISTRATION,2003-12-16,8-A12B,0000950103-03-002376
19617,PERIODIC_REPORT,2003-11-12,10-Q,0000950123-03-012552
19617,LISTING_REGISTRATION,2003-10-28,8-A12B,0000950103-03-002078
19617,LISTING_REGISTRATION,2003-09-15,8-A12B,0000950103-03-001862
19617,DELISTING_NOTICE,2003-08-22,25,9999999997-03-036592
19617,PERIODIC_REPORT,2003-08-12,10-Q,0000950123-03-009298
19617,DELISTING_NOTICE,2003-07-21,25,9999999997-03-035999
19617,PERIODIC_REPORT,2003-06-30,10-K/A,9999999997-03-028080
19617,PERIODIC_REPORT,2003-05-14,10-Q,0000950123-03-005885
19617,PERIODIC_REPORT,2003-03-19,10-K,0000950123-03-002985
19617,LISTING_REGISTRATION,2003-03-07,8-A12B,0000950103-03-000692
19617,DELISTING_NOTICE,2003-02-12,25,9999999997-03-044544
19617,LISTING_REGISTRATION,2002-11-22,8-A12B,0000950103-02-001243
19617,PERIODIC_REPORT,2002-11-14,10-Q,0000950123-02-010925
19617,PERIODIC_REPORT,2002-08-12,10-Q,0000950123-02-007716
19617,PERIODIC_REPORT,2002-06-28,10-K/A,9999999997-02-037872
19617,PERIODIC_REPORT,2002-05-15,10-Q,0000950123-02-005335
19617,PERIODIC_REPORT,2002-03-22,10-K405,0000950123-02-002823
19617,DELISTING_NOTICE,2002-03-13,25,9999999997-03-044542
19617,LISTING_REGISTRATION,2002-01-31,8-A12B,0000950136-02-000269
19617,PERIODIC_REPORT,2001-11-14,10-Q,0000950123-01-508483
19617,PERIODIC_REPORT,2001-08-14,10-Q,0000950123-01-505613
19617,PERIODIC_REPORT,2001-05-15,10-Q,0000950123-01-502582
19617,PERIODIC_REPORT,2001-03-22,10-K405,0000950123-01-002499
19617,LISTING_REGISTRATION,2001-03-16,8-A12B,0000950103-01-500486
19617,LISTING_REGISTRATION,2001-02-06,8-A12B,0000950123-01-000875
19617,LISTING_REGISTRATION,2000-12-20,8-A12B,0000950123-00-011665
19617,LISTING_REGISTRATION,2000-12-20,8-A12B,0000950123-00-011656
19617,PERIODIC_REPORT,2000-11-14,10-Q,0000950123-00-010650
19617,PERIODIC_REPORT,2000-08-14,10-Q,0000950123-00-007613
19617,LISTING_REGISTRATION,2000-07-27,8-A12B,0000950123-00-006834
19617,PERIODIC_REPORT,2000-06-28,10-K/A,0000019617-00-000125
19617,PERIODIC_REPORT,2000-05-15,10-Q,0000950123-00-005093
19617,PERIODIC_REPORT,2000-03-13,10-K,0000950123-00-002204
19617,PERIODIC_REPORT,1999-11-08,10-Q,0000950123-99-009858
19617,PERIODIC_REPORT,1999-08-16,10-Q,0000950123-99-007718
19617,PERIODIC_REPORT,1999-06-29,10-K/A,0000950123-99-006055
19617,LISTING_REGISTRATION,1999-05-21,8-A12B,0000950123-99-005039
19617,PERIODIC_REPORT,1999-05-17,10-Q,0000950123-99-004856
19617,PERIODIC_REPORT,1999-03-11,10-K405,0000950123-99-002057
19617,PERIODIC_REPORT,1998-11-16,10-Q,0000950123-98-010002
19617,PERIODIC_REPORT,1998-08-14,10-Q,0000950123-98-007655
19617,PERIODIC_REPORT,1998-05-15,10-Q,0000950123-98-005185
19617,PERIODIC_REPORT,1998-03-30,10-K405,0000950123-98-003043
19617,LISTING_REGISTRATION,1998-02-24,8-A12B,0000019617-98-000080
19617,LISTING_REGISTRATION,1997-11-26,8-A12B,0000950123-97-009932
19617,PERIODIC_REPORT,1997-11-14,10-Q,0000950123-97-009646
19617,PERIODIC_REPORT,1997-08-14,10-Q,0000950123-97-006938
19617,PERIODIC_REPORT,1997-05-15,10-Q,0000950123-97-004417
19617,LISTING_REGISTRATION,1997-03-26,8-A12G,0000019617-97-000030
19617,PERIODIC_REPORT,1997-03-25,10-K,0000950123-97-002412
19617,PERIODIC_REPORT,1996-11-14,10-Q,0000019617-96-000095
19617,PERIODIC_REPORT,1996-08-14,10-Q,0000019617-96-000063
19617,PERIODIC_REPORT,1996-05-15,10-Q,0000019617-96-000053
19617,PERIODIC_REPORT,1996-03-20,10-K405,0000950123-96-001197
19617,LISTING_REGISTRATION,1996-03-18,8-A12B,0000950123-96-001170
19617,LISTING_REGISTRATION,1996-03-18,8-A12B,0000950123-96-001169
19617,PERIODIC_REPORT,1995-11-14,10-Q,0000019617-95-000123
19617,LISTING_REGISTRATION,1995-08-29,8-A12B/A,0000950123-95-002479
19617,PERIODIC_REPORT,1995-08-14,10-Q,0000019617-95-000097
19617,PERIODIC_REPORT,1995-06-26,10-K/A,0000019617-95-000080
19617,PERIODIC_REPORT,1995-05-15,10-Q,0000019617-95-000042
19617,PERIODIC_REPORT,1995-03-27,10-K405,0000950123-95-000706
19617,PERIODIC_REPORT,1994-11-14,10-Q,0000019617-94-000106
19617,PERIODIC_REPORT,1994-08-15,10-Q,0000950123-94-001353
19617,LISTING_REGISTRATION,1994-06-06,8-A12B,0000019617-94-000057
19617,PERIODIC_REPORT,1994-05-16,10-Q,0000019617-94-000050
19617,PERIODIC_REPORT,1994-05-09,10-K/A,0000019617-94-000048
19617,PERIODIC_REPORT,1994-03-25,10-K,0000950123-94-000607
19617,FIRST_EDGAR_FILING,1994-01-20,,
